"s","t","mu_weighted","mu_unweighted","simultaneous_lower","simultaneous_upper","simultaneous_excludes_zero"
62,71,-0.00171341492052208,0.00707566457693821,-0.0260380918901674,0.0226112620491232,0
52,71.25,0.00328546508263247,-0.0228470015853419,-0.0235844249217435,0.0301553550870084,0
52.25,71.25,0.00331410653192038,-0.0230556732585988,-0.0237717487399343,0.0303999618037751,0
52.5,71.25,0.00334134374939115,-0.0232537308884925,-0.0239469230507827,0.030629610549565,0
52.75,71.25,0.00336607906829617,-0.0234329090911025,-0.0240990982418295,0.0308312563784219,0
53,71.25,0.00338721482188677,-0.0235849424825075,-0.0242173802798144,0.0309918099235879,0
53.25,71.25,0.00338648699740151,-0.0235648741483888,-0.0240001220282446,0.0307730960230476,0
53.5,71.25,0.00337890976348269,-0.0234932382694728,-0.0237204383388574,0.0304782578658228,0
53.75,71.25,0.00336241402537487,-0.0233544495668259,-0.0233579388595174,0.0300827669102671,0
54,71.25,0.00333495414217906,-0.0231331013715074,-0.0228925980332707,0.0295625063176289,0
54.25,71.25,0.00324365090051399,-0.0224270647777189,-0.021816864561852,0.0283041663628799,0
54.5,71.25,0.00313766364195518,-0.0216104746532464,-0.0206025638457096,0.02687789112962,0
54.75,71.25,0.0030151146665194,-0.020669170998771,-0.0192318597180662,0.025262089051105,0
55,71.25,0.0028744655615514,-0.0195915530257736,-0.0176905630808177,0.0234394942039205,0
55.25,71.25,0.00271388740632689,-0.0183635568266237,-0.0159645216704582,0.021392296483112,0
55.5,71.25,0.00253326778969137,-0.0169846201142031,-0.014055367810783,0.0191219033901657,0
55.75,71.25,0.00233301755642082,-0.0154579066583948,-0.0119783013250325,0.0166443364378742,0
56,71.25,0.00211507168479378,-0.0137980835518737,-0.00977559236898209,0.0140057357385697,0
56.25,71.25,0.0018825338985208,-0.012028583771919,-0.00752896373073591,0.0112940315277775,0
56.5,71.25,0.0016388027430428,-0.0101750457296963,-0.00540175033166353,0.00867935581774912,0
56.75,71.25,0.00138748365685295,-0.0082646536326256,-0.00379493354752551,0.0065699008612314,0
57,71.25,0.00113261306745328,-0.00632786964857112,-0.00356500124294128,0.00583022737784784,0
57.25,71.25,0.000878718614029478,-0.00439891383279712,-0.00509728998584499,0.00685472721390394,0
57.5,71.25,0.000630255000086933,-0.00251145624864029,-0.00755785269230902,0.00881836269248289,0
57.75,71.25,0.000391390770480714,-0.000697007303908995,-0.0102920892004001,0.0110748707413616,0
58,71.25,0.000166074437157442,0.00101456157453657,-0.0130256111633681,0.013357760037683,0
58.25,71.25,-4.18562961451232e-05,0.00259418653296908,-0.0156256283677921,0.0155419157755018,0
58.5,71.25,-0.000228788783960722,0.00401451136352936,-0.0180096789819493,0.0175521014140279,0
58.75,71.25,-0.000392360601739379,0.00525756598086017,-0.0201277708484297,0.019343049644951,0
59,71.25,-0.000531879386258143,0.00631799651247313,-0.0219582954974634,0.0208945367249471,0
59.25,71.25,-0.000647809688773089,0.00719924712510695,-0.0235000900632667,0.0222044706857205,0
59.5,71.25,-0.000741761057104559,0.00791346731882649,-0.0247669023423232,0.0232833802281141,0
59.75,71.25,-0.000815672298508517,0.00847534354559183,-0.0257806855006895,0.0241493409036725,0
60,71.25,-0.000871822797700185,0.00890217433243213,-0.0265693222505001,0.0248256766550997,0
60.25,71.25,-0.000896589901418092,0.00908928317754354,-0.0269620587172121,0.0251688789143759,0
60.5,71.25,-0.000907934462975189,0.00917429786476419,-0.0271845413702599,0.0253686724443095,0
60.75,71.25,-0.000908277252094213,0.00917561147446875,-0.0272678772963729,0.0254513227921844,0
61,71.25,-0.000900051487824688,0.00911171185218245,-0.0272433328857118,0.0254432299100624,0
61.25,71.25,-0.000859855275725989,0.0088056477873638,-0.0267966502896497,0.0250769397381977,0
61.5,71.25,-0.000815055699832752,0.00846455919036167,-0.0262925102650846,0.0246623988654191,0
61.75,71.25,-0.000767134829168523,0.00809971989345117,-0.0257504268294677,0.0242161571711307,0
62,71.25,-0.000717574732756876,0.00772240372890759,-0.0251898265083725,0.0237546770428588,0
52,71.5,0.00152495748881405,-0.0240744528120521,-0.0253305324435807,0.0283804474212088,0
52.25,71.5,0.00153474813178369,-0.0242962344700832,-0.0255271454501672,0.0285966417137346,0
52.5,71.5,0.00154420010833923,-0.0245066621127152,-0.0257107074399772,0.0287991076566557,0
52.75,71.5,0.00155303708909593,-0.0246968999085806,-0.025869551582243,0.0289756257604349,0
53,71.5,0.00156098274466901,-0.024858112026312,-0.0259919704357282,0.0291139359250662,0
53.25,71.5,0.00156617909560426,-0.0248339655095255,-0.0257500442005152,0.0288824023917238,0
53.5,71.5,0.00156964812886471,-0.0247546939560802,-0.0254411803496946,0.0285804766074241,0
53.75,71.5,0.00157087083996703,-0.024603635507955,-0.0250435366610637,0.0281852783409977,0
54,71.5,0.0015693333899457,-0.0243643196140166,-0.0245356600217685,0.0276743268016599,0
54.25,71.5,0.00155318072861307,-0.0236061345042911,-0.0233828730187442,0.0264892344759704,0
54.5,71.5,0.00153332539426467,-0.0227297688964321,-0.0220804629038729,0.0251471136924022,0
54.75,71.5,0.00150930243356378,-0.0217200816416434,-0.0206089976484549,0.0236276025155825,0
55,71.5,0.00148073068670332,-0.0205646682403353,-0.0189529938039718,0.0219144551773784,0
55.25,71.5,0.00144725749604751,-0.0192484401970833,-0.0170968523864898,0.0199913673785849,0
55.5,71.5,0.00140874977144381,-0.0177708488787055,-0.0150419309569536,0.0178594304998412,0
55.75,71.5,0.00136528507947774,-0.0161352893536062,-0.0128035147047123,0.0155340848636677,0
56,71.5,0.00131731484362693,-0.0143574588537445,-0.0104250621121143,0.0130596917993682,0
56.25,71.5,0.00126559751355979,-0.0124624190762985,-0.00799066412322192,0.0105218591503415,0
56.5,71.5,0.00121097112785703,-0.0104775866753284,-0.00566898773240104,0.00809092998811509,0
56.75,71.5,0.00115433027086818,-0.00843202855274317,-0.00388061776030996,0.00618927830204633,0
57,71.5,0.00109666599163095,-0.00635832182836197,-0.00352544906461818,0.00571878104788008,0
57.25,71.5,0.00103907120946089,-0.00429307177330798,-0.00495146805087954,0.00702961046980132,0
57.5,71.5,0.000982620773754473,-0.00227229556255973,-0.00727351846917224,0.00923876001668119,0
57.75,71.5,0.000928319300031325,-0.000329700760478155,-0.00985375867793077,0.0117103972779934,0
58,71.5,0.000877109426848186,0.00150275386940512,-0.0124332663613585,0.0141874852150548,0
58.25,71.5,0.000829896011623666,0.00319396792336451,-0.0148873657802168,0.0165471578034642,0
58.5,71.5,0.000787532036769633,0.00471466889303782,-0.0171385398428365,0.0187136039163757,0
58.75,71.5,0.000750545429849648,0.00604561302243416,-0.0191397616416357,0.020640852501335,0
59,71.5,0.000719058710132892,0.0071810510125624,-0.0208706035679703,0.0223087209882361,0
59.25,71.5,0.000692935059292347,0.00812465478643164,-0.0223298211922446,0.0237156913108293,0
59.5,71.5,0.000671780228425251,0.00888941783762482,-0.0235300860878741,0.0248736465447246,0
59.75,71.5,0.000655138336861133,0.00949105634468229,-0.0244920226172758,0.0258022992909981,0
60,71.5,0.00064248529795483,0.00994808761420116,-0.0252419396516422,0.0265269102475519,0
60.25,71.5,0.000636476645809099,0.010148223328634,-0.0256228406446224,0.0268957939362406,0
60.5,71.5,0.000633469770381575,0.0102390298501571,-0.0258437225839285,0.0271106621246916,0
60.75,71.5,0.000632916029820683,0.0102402001064764,-0.0259339358664965,0.0271997679261378,0
61,71.5,0.00063426402522602,0.0101715285195252,-0.0259229699423601,0.0271914979928121,0
61.25,71.5,0.0006431336145861,0.00984371546874328,-0.0255113032986091,0.0267975705277813,0
61.5,71.5,0.000653028792960512,0.00947839389727934,-0.0250458204987228,0.0263518780846439,0
61.75,71.5,0.000663618469335234,0.00908763674781832,-0.0245448686499279,0.0258721055885984,0
62,71.5,0.000674571552696223,0.00868351696304533,-0.0240267078430835,0.0253758509484759,0
52,71.75,-0.000661801187331091,-0.0256592524077443,-0.0276249392739589,0.0263013368992967,0
52.25,71.75,-0.000675468022071387,-0.0258979526220999,-0.0278340249583687,0.0264830889142259,0
52.5,71.75,-0.000688146162381037,-0.0261243441484934,-0.0280288989000869,0.0266526065753248,0
52.75,71.75,-0.000699088907936019,-0.026328855175488,-0.0281968457329072,0.0267986679170352,0
53,71.75,-0.000707549558412283,-0.0265019138916469,-0.0283251127717116,0.026910013654887,0
53.25,71.75,-0.000694927471298581,-0.0264725147734479,-0.0280518457874602,0.0266619908448631,0
53.5,71.75,-0.00067765282603023,-0.0263834008075361,-0.0277058464199402,0.0263505407678797,0
53.75,71.75,-0.000654313871398466,-0.0262165211578707,-0.0272633852003181,0.0259547574575211,0
54,71.75,-0.000623516476430861,-0.0259540326753483,-0.0267011436127799,0.0254541106599182,0
54.25,71.75,-0.000546004727173597,-0.0251285779937258,-0.0254473813845835,0.0243553719302363,0
54.5,71.75,-0.000458517717745277,-0.0241751026404976,-0.0240299307296834,0.0231128952941928,0
54.75,71.75,-0.000359760665267638,-0.0230771996200602,-0.0224272775003678,0.0217077561698325,0
55,71.75,-0.000248673241748247,-0.0218214275108511,-0.020622227951149,0.0201248814676525,0
55.25,71.75,-0.000123768384865911,-0.0203913760945097,-0.0185972140308669,0.0183496772611351,0
55.5,71.75,1.47941468055576e-05,-0.0187865141787816,-0.0163532204253001,0.0163828087189112,0
55.75,71.75,0.000166676575036415,-0.0170105352056559,-0.0139055455930885,0.0142388987431613,0
56,71.75,0.00033048214780183,-0.0150804654128797,-0.0112990093166238,0.0119599736122275,0
56.25,71.75,0.00050404792262456,-0.0130234678017417,-0.00862034010330508,0.0096284359485542,0
56.5,71.75,0.000685022506008749,-0.0108692532510142,-0.00604382303113758,0.00741386804315507,0
56.75,71.75,0.000870923821602825,-0.00864931765616449,-0.00401244913114381,0.00575429677434946,0
57,71.75,0.00105894948104355,-0.00639896676447397,-0.00348250295030253,0.00560040191238963,0
57.25,71.75,0.00124591382642155,-0.0041578831272881,-0.00476514733840917,0.00725697499125227,0
57.5,71.75,0.00142868147135427,-0.00196511203898303,-0.00691456642305217,0.00977192936576071,0
57.75,71.75,0.00160431575978274,0.00014280428277247,-0.00930844463515287,0.0125170761547183,0
58,71.75,0.00177001487048878,0.00213121411959295,-0.011703612986084,0.0152436427270616,0
58.25,71.75,0.00192303007515755,0.00396638965338537,-0.0139840424533223,0.0178301026036374,0
58.5,71.75,0.00206077652320117,0.00561658609696183,-0.0160777033569898,0.0201992564033922,0
58.75,71.75,0.00218149657461003,0.00706091654116383,-0.0179409074426795,0.0223039005918996,0
59,71.75,0.00228460252021642,0.00829312160203242,-0.0195545264132154,0.0241237314536483,0
59.25,71.75,0.00237036558179469,0.00931716708244041,-0.0209171509298749,0.0256578820934642,0
59.5,71.75,0.00243990534034664,0.0101471353615125,-0.0220401171009045,0.0269199277815977,0
59.75,71.75,0.00249461327783966,0.0108000710969511,-0.0229424346967167,0.027931661252396,0
60,71.75,0.00253615207933933,0.0112960639576628,-0.0236485250060839,0.0287208291647625,0
60.25,71.75,0.0025535102803907,0.0115130063044038,-0.0240172692503029,0.0291242898110843,0
60.5,71.75,0.00256088722847835,0.0116112855888395,-0.0242382881599015,0.0293600626168582,0
60.75,71.75,0.00256006666865508,0.011612271674574,-0.0243388411867265,0.0294589745240367,0
61,71.75,0.00255284166457314,0.011537444600531,-0.0243463016447606,0.0294519849739068,0
61.25,71.75,0.00252268101793183,0.0111815735240694,-0.0239769225434101,0.0290222845792737,0
61.5,71.75,0.00248908844741881,0.0107849893565566,-0.0235580940644188,0.0285362709592565,0
61.75,71.75,0.00245316684618379,0.0103607959670029,-0.0231067855635242,0.0280131192558918,0
62,71.75,0.00241601910737648,0.00992209722441885,-0.0226398785796492,0.0274719167944021,0
52,72,-0.00321110512267535,-0.0275482080345215,-0.0304864568666303,0.0240642466212796,0
52.25,72,-0.00325214800975624,-0.0278070692150017,-0.0307110526899504,0.0242067566704379,0
52.5,72,-0.00329065213744124,-0.0280524842257343,-0.0309200288472831,0.0243387245724006,0
52.75,72,-0.0033246762009913,-0.028274004332344,-0.0310994002612949,0.0244500478593123,0
53,72,-0.00335227889566733,-0.0284611808004552,-0.0312351464178852,0.0245305886265505,0
53.25,72,-0.0033309532997397,-0.0284255282848543,-0.0309237056214262,0.0242617990219468,0
53.5,72,-0.00329752530416584,-0.0283246921420491,-0.0305325139154694,0.0239374633071378,0
53.75,72,-0.00324832857920475,-0.0281389665653951,-0.030035529045993,0.0235388718875835,0
54,72,-0.00317974102700572,-0.027848872951374,-0.029407135656298,0.0230476536022866,0
54.25,72,-0.00299281505956976,-0.0269432728018797,-0.0280278014282325,0.0220421713090929,0
54.5,72,-0.00277994197720821,-0.025897927372415,-0.0264679387404483,0.0209080547860319,0
54.75,72,-0.00253777208473332,-0.0246949214136216,-0.0247034765708112,0.0196279324013445,0
55,72,-0.0022635617741945,-0.0233195780134237,-0.0227150982056122,0.0181879746572232,0
55.25,72,-0.00195367507086288,-0.0217539122178452,-0.0204827389869586,0.0165753888452329,0
55.5,72,-0.00160830350520165,-0.0199974135162855,-0.0180069172762494,0.0147903102658461,0
55.75,72,-0.00122827001438695,-0.0180541308394507,-0.0153028709586035,0.0128463309298296,0
56,72,-0.000817129702654852,-0.01594267390652,-0.0124169404931208,0.0107826810878111,0
56.25,72,-0.000380456995935761,-0.0136927094086145,-0.00943867526518827,0.00867776127331675,0
56.5,72,7.56722676122962e-05,-0.011336681785026,-0.00654774684398452,0.00669909137920911,0
56.75,72,0.000544832964661519,-0.00890898107354091,-0.00421026304461684,0.00529992897393987,0
57,72,0.00101979291213498,-0.00644816416724946,-0.00345099820268838,0.00549058402695835,0
57.25,72,0.00149237002248331,-0.00399758016370051,-0.00455323665663032,0.00753797670159694,0
57.5,72,0.00195451228458596,-0.00159988232844741,-0.0065027901206979,0.0104118146898698,0
57.75,72,0.00239868050132451,0.000705009663506459,-0.00868778528196949,0.0134851462846185,0
58,72,0.00281770009034937,0.00287923547690473,-0.0108789697218263,0.0165143699025251,0
58.25,72,0.00320455561744024,0.00488593677787768,-0.0129685237511596,0.0193776349860401,0
58.5,72,0.00355264749201921,0.00669042310349488,-0.0148899200614528,0.0219952150454913,0
58.75,72,0.00385754878651114,0.00826984978488055,-0.0166028746936731,0.0243179722666954,0
59,72,0.00411784213753491,0.00961734971902697,-0.0180895312640474,0.0263252155391173,0
59.25,72,0.00433427512070284,0.0107372388865619,-0.0193481979850818,0.0280167482264875,0
59.5,72,0.00450973510075188,0.0116448970673405,-0.0203886596814417,0.0294081298829455,0
59.75,72,0.00464777094163913,0.0123589517763304,-0.0212281068031112,0.0305236486863895,0
60,72,0.00475259914812432,0.012901366110755,-0.0218888699388076,0.0313940682350562,0
60.25,72,0.00479724447420864,0.0131383334068587,-0.0222467369529185,0.0318412259013358,0
60.5,72,0.00481674583232877,0.0132455166585953,-0.0224705148356197,0.0321040065002772,0
60.75,72,0.00481561089033538,0.0132462837472415,-0.0225851687196976,0.0322163905003684,0
61,72,0.00479837073783146,0.0131641230725907,-0.0226157487553988,0.0322124902310617,0
61.25,72,0.00472262648095554,0.0127748219398572,-0.0222935528958069,0.031738805857718,0
61.5,72,0.00463824440510003,0.0123409895850393,-0.0219267443435595,0.0312032331537596,0
61.75,72,0.00454800213731062,0.0118769581898295,-0.0215307944757095,0.0306267987503308,0
62,72,0.00445467730463303,0.0113970599359202,-0.0211210840914335,0.0300304387006996,0
52,72.25,-0.00569895791495516,-0.0294573759332587,-0.0333683811853948,0.0219704653554844,0
52.25,72.25,-0.00576676418743085,-0.0297366057925546,-0.0336092704052068,0.0220757420303451,0
52.5,72.25,-0.00583051477839005,-0.030001240545278,-0.0338331427584859,0.0221721132017058,0
52.75,72.25,-0.00588709943114177,-0.0302399456842073,-0.0340247518348614,0.0222505529725779,0
53,72.25,-0.00593340788899491,-0.0304413867021199,-0.0341688154691824,0.0223019996911926,0
53.25,72.25,-0.00590351396757223,-0.0303994265364513,-0.0338216413725171,0.0220146134373726,0
53.5,72.25,-0.00585422780909142,-0.0302867587681648,-0.0333877354467879,0.021679279828605,0
53.75,72.25,-0.00577967690118734,-0.030082005921132,-0.0328387200239695,0.0212793662215948,0
54,72.25,-0.00567405901069293,-0.0297640374342807,-0.0321466494246792,0.0207985314032934,0
54.25,72.25,-0.00538000266623872,-0.0287774942369258,-0.0306416753293286,0.0198816699968511,0
54.5,72.25,-0.00504437038386279,-0.0276393628164526,-0.0289395947777769,0.0188508540100513,0
54.75,72.25,-0.00466180160800582,-0.0263302044611968,-0.0270137612344639,0.0176901580184522,0
55,72.25,-0.0042279055379787,-0.0248340943100791,-0.0248427021003501,0.0163868910243927,0
55.25,72.25,-0.00373694239567828,-0.0231314569586821,-0.0224037791372518,0.0149298943458952,0
55.5,72.25,-0.00318913580853214,-0.0212218026142556,-0.019697037145151,0.0133187655280867,0
55.75,72.25,-0.00258578370314135,-0.0191095392412397,-0.0167375896682439,0.0115660222619612,0
56,72.25,-0.00193255353145618,-0.0168148759619814,-0.0135731846296083,0.00970807756669598,0
56.25,72.25,-0.00123835816604369,-0.0143700083869925,-0.0102958438759971,0.00781912754390971,0
56.5,72.25,-0.000512918080884305,-0.0118101420743387,-0.00708910450505402,0.0060632683432854,0
56.75,72.25,0.000233483099629304,-0.00917259039031789,-0.00443666453205815,0.00490363073131675,0
57,72.25,0.000989278280171039,-0.00649919414309002,-0.00342756545538875,0.00540612201573083,0
57.25,72.25,0.00174139578426273,-0.00383700590201823,-0.00433518691739884,0.0078179784859243,0
57.5,72.25,0.0024769721058564,-0.00123232323878392,-0.00608381169904331,0.0110377559107561,0
57.75,72.25,0.00318396390942126,0.00127152270269951,-0.00806523246421032,0.0144331602830528,0
58,72.25,0.00385091725661716,0.00363343067350937,-0.0100600874520827,0.017761921965317,0
58.25,72.25,0.0044666410400397,0.00581338033167601,-0.0119670612135007,0.0209003432935801,0
58.5,72.25,0.00502060659719132,0.00777370590373684,-0.0137243029244164,0.023765516118799,0
58.75,72.25,0.00550577439007422,0.00948958531335165,-0.0152944780860889,0.0263060268662374,0
59,72.25,0.00591991471903289,0.0109535376906066,-0.0166607796590925,0.0285006090971583,0
59.25,72.25,0.00626424109346878,0.0121702327605935,-0.017821161136842,0.0303496433237796,0
59.5,72.25,0.00654337080635403,0.013156360779253,-0.0187838708615377,0.0318706124742458,0
59.75,72.25,0.00676296408639264,0.0139321480400053,-0.0195643392000712,0.0330902673728565,0
60,72.25,0.00692973689637796,0.014521449893158,-0.0201829026613351,0.034042376454091,0
60.25,72.25,0.00700108556973205,0.0147786438579164,-0.0205307688150381,0.0345329399545022,0
60.5,72.25,0.00703244953189088,0.0148948211843527,-0.0207575668255082,0.0348224658892899,0
60.75,72.25,0.00703100246521531,0.0148953678353687,-0.0208860934753845,0.0349480984058151,0
61,72.25,0.00700395527774956,0.0148058007393417,-0.0209392023790514,0.0349471129345505,0
61.25,72.25,0.00688359424390869,0.0143827342312603,-0.0206615911051147,0.0344287795929321,0
61.5,72.25,0.00674950000419404,0.0139112800568895,-0.0203439952778946,0.0338429952862827,0
61.75,72.25,0.00660608936079228,0.0134070110375766,-0.0200004846467235,0.0332126633683081,0
62,72.25,0.00645777911589014,0.0128854999946693,-0.0196450335685134,0.0325605918002937,0
52,72.5,-0.00842726678791188,-0.031569413246258,-0.0367237955990394,0.0198692620232157,0
52.25,72.5,-0.00852443628439706,-0.0318711749045522,-0.0369835794292279,0.0199347068604338,0
52.5,72.5,-0.00861588539258046,-0.0321570705460773,-0.0372247533992506,0.0199929826140896,0
52.75,72.5,-0.00869722105021848,-0.0324147858524101,-0.0374306387850159,0.020036196684579,0
53,72.5,-0.00876405019506737,-0.032632006505127,-0.0375845188783339,0.0200564184881992,0
53.25,72.5,-0.00872473910427276,-0.0325830704386893,-0.037196660215858,0.0197471820073125,0
53.5,72.5,-0.00865803593136691,-0.0324573163388313,-0.0367141295095338,0.0193980576468,0
53.75,72.5,-0.00855564709856517,-0.0322315175871096,-0.0361058759483487,0.0189945817512184,0
54,72.5,-0.0084093778935097,-0.0318827162845975,-0.0353412785861277,0.0185225227991082,0
54.25,72.5,-0.00799773871680349,-0.0308066384768939,-0.0336900311896115,0.0176945537560045,0
54.5,72.5,-0.00752737257900365,-0.0295658721915294,-0.0318230852692257,0.0167683401112184,0
54.75,72.5,-0.00699071218977649,-0.0281392935176952,-0.0297108613089644,0.0157294369294114,0
55,72.5,-0.00638155910610423,-0.0265095971580044,-0.0273294166355071,0.0145662984232987,0
55.25,72.5,-0.00569186455366909,-0.0246554484350268,-0.0246531284098268,0.0132693993024886,0
55.5,72.5,-0.00492188766171698,-0.0225763804460507,-0.0216815264634176,0.0118377511399836,0
55.75,72.5,-0.00407344767807264,-0.0202771982994362,-0.0184295974369151,0.0102827020807699,0
56,72.5,-0.00315453023579491,-0.0177798803125327,-0.0149467249219759,0.00863766445038604,0
56.25,72.5,-0.00217771187303619,-0.0151194194928016,-0.0113276877937405,0.00697226404766816,0
56.5,72.5,-0.00115671272648727,-0.0123340756475618,-0.00775950600306637,0.00544608055009183,0
56.75,72.5,-0.000106050766678096,-0.00946439582431445,-0.00474088332992297,0.00452878179656677,0
57,72.5,0.000957949720238587,-0.00655585337762838,-0.00342961657966354,0.00534551602014072,0
57.25,72.5,0.00201685110792768,-0.00365959751671264,-0.00411019555172207,0.00814389776757743,0
57.5,72.5,0.00305250964146048,-0.000825957006140441,-0.0056408959457828,0.0117459152287038,0
57.75,72.5,0.00404793903365382,0.00189796337326749,-0.00740817852766599,0.0155040565949736,0
58,72.5,0.00498698905278637,0.00446747739969365,-0.00919917256271019,0.0191731506682829,0
58.25,72.5,0.00585388605308868,0.00683906704345268,-0.0109179077758459,0.0226256798820233,0
58.5,72.5,0.00663378946615253,0.00897177536049333,-0.0125067817248836,0.0257743606571887,0
58.75,72.5,0.0073167925028571,0.0108385929523413,-0.0139311980055993,0.0285647830113135,0
59,72.5,0.00789977386963731,0.0124313600349221,-0.015175247493752,0.0309747952330267,0
59.25,72.5,0.00838445833786705,0.0137551376383671,-0.0162364056869459,0.03300532236268,0
59.5,72.5,0.00877736164943128,0.0148280656189568,-0.0171212461603946,0.0346759694592571,0
59.75,72.5,0.00908646112614651,0.0156721387749874,-0.01784334202819,0.036016264280483,0
60,72.5,0.00932121576334409,0.0163133055885284,-0.018420963229102,0.0370633947557901,0
60.25,72.5,0.00942186923875834,0.01659287353361,-0.0187606110152526,0.0376043494927693,0
60.5,72.5,0.00946625079758282,0.0167189998329054,-0.0189926966384095,0.0379251982335751,0
60.75,72.5,0.00946445996281516,0.0167193027653677,-0.0191377937056573,0.0380667136312877,0
61,72.5,0.00942664863254546,0.0166215431313914,-0.0192165027609137,0.0380698000260046,0
61.25,72.5,0.00925732191336454,0.0161611268620632,-0.0189852849295559,0.037499928756285,0
61.5,72.5,0.00906866996642691,0.0156480570963774,-0.0187188856009238,0.0368562255337776,0
61.75,72.5,0.00886690853318095,0.0150992789972826,-0.0184299523123812,0.0361637693787431,0
62,72.5,0.00865825335507511,0.0145317377277277,-0.0181310299020416,0.0354475366121918,0
52,72.75,-0.0113398553489822,-0.0338367430451056,-0.040521414534814,0.0178417038368495,0
52.25,72.75,-0.0114683805052591,-0.0341626933229643,-0.0408027299524782,0.01786596894196,0
52.5,72.75,-0.0115894073094211,-0.0344714132167256,-0.0410636609158745,0.0178848462970324,0
52.75,72.75,-0.0116971726401919,-0.0347495365460459,-0.0412859432394487,0.017891597959065,0
53,72.75,-0.011785913376295,-0.0349836971305811,-0.0414512705491017,0.0178794437965118,0
53.25,72.75,-0.0117365346101026,-0.0349272720586221,-0.0410186913950244,0.0175456221748192,0
53.5,72.75,-0.0116512197913216,-0.0347874691900977,-0.0404826251825901,0.0171801855999469,0
53.75,72.75,-0.0115190895979775,-0.0345390767869537,-0.0398090417328864,0.0167708625369313,0
54,72.75,-0.0113293941054905,-0.0341571752385282,-0.0389643316296273,0.0163055434186463,0
54.25,72.75,-0.0107921617184235,-0.032984978700494,-0.0371476112593619,0.0155632878225149,0
54.5,72.75,-0.010177884785258,-0.031634030099141,-0.0350948569949121,0.0147390874243961,0
54.75,72.75,-0.00947663916951368,-0.0300813964026895,-0.0327732482076226,0.0138199698685953,0
55,72.75,-0.00868029582282311,-0.0283082903664875,-0.0301561001441702,0.012795508498524,0
55.25,72.75,-0.00777833972229941,-0.0262914886688092,-0.0272144429785239,0.011657763533925,0
55.5,72.75,-0.00677106810800552,-0.0240305489827344,-0.0239472818094738,0.0104051455934628,0
55.75,72.75,-0.00566085705599548,-0.0215307027652677,-0.0203695221927715,0.00904780808078056,0
56,72.75,-0.00445816812394012,-0.0188158276279226,-0.0165324812969343,0.00761614504905411,0
56.25,72.75,-0.00317949075210393,-0.0159239196831098,-0.0125341153266266,0.00617513382241874,0
56.5,72.75,-0.00184281682021209,-0.0128965175829864,-0.00856470039419109,0.0048790667537669,0
56.75,72.75,-0.000467186679611147,-0.00977763984631685,-0.00513398343139768,0.00419961007217539,0
57,72.75,0.000925994573042201,-0.00661665949510569,-0.00346719493656051,0.00531918408264491,0
57.25,72.75,0.00231255829510263,-0.00346912362721427,-0.00388874473675497,0.00851386132696024,0
57.5,72.75,0.00366872124603009,-0.000389688636244918,-0.00518937116230126,0.0125268136543614,0
57.75,72.75,0.00497221789578401,0.00257048956343927,-0.00673820419712313,0.0166826399886911,0
58,72.75,0.00620188219297767,0.0053628761537986,-0.00832429857901131,0.0207280629649666,0
58.25,72.75,0.00733704614622143,0.0079401982124087,-0.00985539117176741,0.0245294834642103,0
58.5,72.75,0.00835826389060135,0.0102579656060225,-0.0112774345376447,0.0279939623188474,0
58.75,72.75,0.00925256623823923,0.0122868207670123,-0.0125582018424107,0.0310633343188892,0
59,72.75,0.0100158795615173,0.0140178750717319,-0.0136824605760523,0.033714219699087,0
59.25,72.75,0.0106504746318102,0.0154566096296096,-0.0146470785527977,0.0359480278164182,0
59.5,72.75,0.0111648947883236,0.0166227204943389,-0.0154568551791275,0.0377866447557746,0
59.75,72.75,0.0115695921090115,0.0175401010174198,-0.0161234638438346,0.0392626480618577,0
60,72.75,0.0118769552886855,0.0182369467329738,-0.0166631022955685,0.0404170128729395,0
60.25,72.75,0.0120089072307677,0.0185405339413859,-0.0169968351094983,0.0410146495710336,0
60.5,72.75,0.0120671915333703,0.0186773408106904,-0.0172365453024982,0.0413709283692388,0
60.75,72.75,0.0120650326817154,0.0186773820914069,-0.017400605142528,0.0415306705059589,0
61,72.75,0.0120157237166531,0.0185708274612431,-0.0175073831894206,0.0415388306227267,0
61.25,72.75,0.0117940984628112,0.0180703148743106,-0.0173228166767004,0.0409110136023227,0
61.5,72.75,0.0115471753558345,0.0175125692686074,-0.0171078871262491,0.0402022378379181,0
61.75,72.75,0.0112830915140093,0.0169160090652596,-0.0168738512886735,0.0394400343166921,0
62,72.75,0.0110099840556219,0.0162990526853936,-0.0166318531985712,0.038651821309815,0
52,73,-0.0143806357604971,-0.0362119237092825,-0.0447067655427333,0.015945494021739,0
52.25,73,-0.0145419025754387,-0.0365632144799342,-0.0450122166115259,0.0159284114606485,0
52.5,73,-0.0146938142898793,-0.0368958454850012,-0.0452953478841268,0.0159077193043682,0
52.75,73,-0.0148291770276579,-0.0371953485624353,-0.0455361790211753,0.0158778249658595,0
53,73,-0.0149407969126131,-0.0374472555501873,-0.04571468148862,0.0158330876633939,0
53.25,73,-0.0148808979768765,-0.0373829832110945,-0.0452344998893773,0.0154727039356243,0
53.5,73,-0.0147761405098808,-0.0372284607493347,-0.0446412545538565,0.0150889735340948,0
53.75,73,-0.0146129448905144,-0.0369563967185084,-0.0438976720574827,0.0146717822764539,0
54,73,-0.0143778927805335,-0.0365398163230329,-0.0429668848924804,0.0142110993314135,0
